movie_id,title,release_year,genre_id,director_id,duration_min
18626,Response floor Democrat,1973,4,325,153
18627,Culture clearly which,2008,2,421,95
18628,Reality reason travel,1980,8,336,141
18629,Yet decide,1975,8,424,90
18630,Next so,1987,12,960,110
18631,Share,1989,14,253,101
18632,Like team,1975,12,396,89
18633,Personal why push,1978,11,137,170
18634,Report mind,2018,12,784,87
18635,Treatment though,2018,8,75,168
18636,Arm his many,1986,1,370,123
18637,Personal,2012,14,559,120
18638,Police politics loss,1976,4,382,134
18639,Level yard often fast,1985,1,748,94
18640,Song in our,1986,3,855,144
18641,Always sea commercial,2009,10,33,84
18642,Might phone,2023,4,599,149
18643,Know still,2007,11,997,119
18644,Type between,1978,12,420,89
18645,Democrat current production,2015,4,948,122
18646,Industry thought,1993,12,731,93
18647,Record,2023,3,890,85
18648,Run PM,1994,11,296,139
18649,Onto account,1974,13,690,87
18650,Short part,2013,10,923,175
18651,Pretty receive process,1973,12,505,133
18652,Save though night interesting,1981,11,156,78
18653,Make friend under,2023,3,185,77
18654,Create others guy reason,1974,9,803,138
18655,Say fire,2002,5,509,99
18656,Ground board,1994,15,558,152
18657,Wonder,2024,12,461,81
18658,For hope expect,1972,7,333,179
18659,Because win race,1977,1,678,86
18660,Seat vote name,1993,7,47,120
18661,To,2018,15,141,128
18662,Follow executive onto authority,2018,5,312,159
18663,White state,2017,9,449,126
18664,Approach whom bag,1995,7,709,81
18665,Series whatever he theory,1991,14,911,86
18666,Language financial,2020,13,830,90
18667,Of method,1989,8,515,84
18668,Doctor including,2006,3,463,109
18669,List,2010,9,375,178
18670,Work look,1976,4,882,144
18671,Letter high once,2010,9,21,156
18672,Resource likely name poor,1986,13,345,124
18673,Environment child vote,2015,9,595,165
18674,World contain,2011,6,559,177
18675,Old particular,2019,3,649,171
18676,Leader watch pick,1975,10,189,125
18677,Enjoy,2022,13,384,108
18678,Season building environment almost,1989,4,311,121
18679,The cost democratic,1997,1,142,169
18680,Individual such financial,2001,11,130,93
18681,Coach office,1983,13,218,122
18682,Cost whole grow,1991,13,331,84
18683,Trade politics,2000,3,317,86
18684,Upon win public,1992,9,22,174
18685,International nearly player,1974,13,408,80
18686,Artist training,1974,8,681,140
18687,Although available,1988,4,651,134
18688,Peace simple design,1998,11,781,179
18689,Laugh alone,2019,8,151,112
18690,Event arrive,2010,5,543,179
18691,Walk speech,1976,13,671,121
18692,Firm full,1972,12,762,93
18693,Memory down,1993,1,72,162
18694,Seat nearly,1990,10,19,155
18695,Tax plant provide,1996,7,64,109
18696,Gun once public,1983,1,397,101
18697,Recent rock affect,1993,6,934,148
18698,None ever teacher,1994,9,237,132
18699,Still why,1999,3,851,158
18700,Baby plan control,1997,5,968,91
18701,Health time nearly,2024,4,350,75
18702,Perhaps poor anyone,1973,4,399,127
18703,Plan study speech,1993,13,307,177
18704,Create usually,2008,10,359,85
18705,Teacher,2018,6,542,102
18706,Behind since,2023,15,298,146
18707,Performance under material,2001,8,590,167
18708,Fear range animal,1989,6,673,91
18709,Life vote product forward,2014,1,196,174
18710,Future rock,2005,10,34,144
18711,Realize majority deal,2004,4,967,101
18712,System by people,2020,10,455,116
18713,Eye assume information right,2007,1,325,171
18714,Go finish,1988,7,919,177
18715,Of money,1977,8,229,118
18716,Decision or,1990,13,639,139
18717,Live team,2011,15,658,175
18718,Opportunity six bar,1977,15,90,148
18719,Capital news risk,1980,2,370,166
18720,Himself growth,1996,12,463,108
18721,Other option,1976,6,240,130
18722,Edge process draw,2010,14,924,106
18723,Early remember finally,2018,13,842,108
18724,Always total,1999,1,377,159
18725,Owner already north,1980,15,284,171
18726,Next walk,1987,6,387,119
18727,Back,2007,8,62,86
18728,Return role,1974,7,881,76
18729,General method trade,1973,8,814,123
18730,Receive rate,1996,10,383,144
18731,Meeting bit language night,2013,1,324,115
18732,Left,1993,13,275,168
18733,Kid including,1977,3,73,175
18734,Treatment look,1972,10,114,125
18735,Expert outside,2005,2,595,84
18736,Up theory,2018,13,616,80
18737,Teacher whatever,1994,14,660,78
18738,They management blood,2001,8,357,98
18739,Able history,1976,4,267,144
18740,Activity its,1988,2,787,174
18741,Book,1992,11,395,151
18742,Whose bag,2018,4,948,132
18743,Assume financial,1987,12,207,172
18744,Car peace wind,1999,1,301,163
18745,Know police employee,1977,14,34,85
18746,Participant accept,2014,8,996,136
18747,Remember,1986,2,848,79
18748,Social door especially,2009,1,828,78
18749,Leave him,2007,15,1,167
18750,Task toward,1997,8,730,177
18751,Pass today likely,2023,10,168,157
18752,Field lead example,2006,11,165,99
18753,Level rise issue,2004,15,844,98
18754,Realize light them,2013,2,244,73
18755,Role,1996,11,458,170
18756,Put take,1999,12,459,149
18757,Media every,1983,9,780,155
18758,Scene exactly,2007,1,134,87
18759,Behavior mean,1977,7,340,110
18760,Dark develop,1992,1,484,163
18761,Individual news by,1980,6,213,152
18762,Without born choice,1982,10,307,120
18763,West,1993,8,111,97
18764,Hundred least career,1972,12,78,149
18765,Somebody music several,1998,2,288,134
18766,Skin this,2012,6,908,154
18767,Material say,2014,1,331,126
18768,Forget write use,2012,7,361,155
18769,Voice office discover,1993,11,5,70
18770,I season,1988,12,630,143
18771,With,2013,3,282,75
18772,Film pretty bed,2004,11,833,167
18773,Year baby,2008,12,414,172
18774,Score once,1981,10,917,143
18775,Short face choose,2003,11,569,130
18776,Popular new stuff,1979,6,547,180
18777,Simply white,2011,2,792,143
18778,Sense discuss major,2024,14,834,129
18779,Early together,2003,13,573,162
18780,Girl response new Republican,2021,9,387,88
18781,Interview home ever,1989,7,41,85
18782,It responsibility no,2020,4,113,154
18783,Write likely,1990,15,538,144
18784,Watch minute,1985,2,11,134
18785,Chair continue,2003,12,850,175
18786,State must,2017,1,936,119
18787,Policy meeting,2000,5,273,89
18788,Yes suggest purpose,1987,11,713,132
18789,Approach although,2005,9,238,85
18790,Claim individual that camera,2000,4,708,132
18791,Young home,2014,1,289,148
18792,One animal,1986,12,919,127
18793,There civil car,1994,6,519,103
18794,Mean deal,1999,2,468,80
18795,Much collection,1973,15,123,173
18796,Discover industry,2006,13,959,179
18797,Bit own head,1979,3,536,158
18798,Theory economic include require,2007,10,829,74
18799,Method those,1970,4,161,109
18800,Safe expect,2012,14,970,112
18801,Fight share,2010,9,150,128
18802,At act view,2023,3,737,135
18803,Power become,2009,11,500,85
18804,Practice shoulder before,1997,6,866,87
18805,Crime participant,2014,14,631,74
18806,Trade movement positive,1996,8,795,157
18807,Kitchen step,1973,5,77,174
18808,Part treatment,1980,1,925,94
18809,Side seven south,1978,7,939,127
18810,Sea pay,2021,13,894,139
18811,Remember at ago,2020,13,658,139
18812,Main control in,1993,11,730,144
18813,Large here,2014,7,52,152
18814,Loss measure team consumer,2015,12,843,155
18815,Hand agreement find,2017,4,758,101
18816,Blue song main,2017,9,693,70
18817,Several think,1977,8,415,88
18818,Admit bank source,2014,3,457,106
18819,Ready lay and activity,1979,5,436,128
18820,Risk nor production,1978,15,530,160
18821,Too report,2015,12,754,84
18822,Very home manage,2015,11,716,136
18823,Character natural past,2006,7,733,91
18824,Me open,1992,13,792,75
18825,Hour mother,1995,14,388,112
18826,Guess far,2023,14,327,178
18827,Yard capital,1993,2,802,162
18828,Type read certain,1989,2,73,78
18829,Test,1983,13,287,111
18830,Among PM,2019,13,664,105
18831,Move,1982,12,270,179
18832,However simply above,1999,15,375,179
18833,Sense research,2003,5,461,157
18834,Senior leg,2022,5,538,133
18835,Can election no,2009,15,35,111
18836,Box,1999,15,404,176
18837,Person raise customer,2000,15,515,117
18838,Do skill decision,2012,4,62,169
18839,Identify woman,1976,12,858,114
18840,If however your,2012,7,779,87
18841,Music bill,1984,7,846,74
18842,Different their employee,2009,11,922,102
18843,Others,2005,5,980,90
18844,Firm inside buy,1987,3,121,108
18845,Wind high condition,2013,14,245,102
18846,Southern different usually,2000,5,915,129
18847,Although look late,1973,1,247,134
18848,Task become seven dream,2009,8,255,142
18849,Pay today,2007,4,195,76
18850,Appear happen technology,1996,1,698,121
18851,Up air,2023,9,657,71
18852,Event society,1980,3,926,171
18853,Season word,2021,10,724,154
18854,Either very,2001,7,716,74
18855,Bit exist,1980,3,873,107
18856,Spring,1993,1,57,105
18857,Air billion,2012,15,784,152
18858,Break after agent,2019,2,66,126
18859,Kind,1991,9,713,116
18860,Himself stay force,2010,1,227,123
18861,Professional able middle,1999,11,693,103
18862,No mention ball,2020,7,28,170
18863,Store safe big,2015,7,201,125
18864,Collection government,1982,6,9,72
18865,Trial image six,1991,14,397,158
18866,Manage professor cost pattern,1970,14,553,112
18867,Today something bed,1977,5,496,150
18868,City price million,1997,9,858,106
18869,Usually become,2010,3,607,151
18870,Account speech,2002,14,49,143
18871,In responsibility,1987,15,446,78
18872,Pick language,1995,15,977,143
18873,Travel serve,2023,1,468,132
18874,Trial here society,2009,5,951,111
18875,Term kid,2021,4,728,125
18876,Personal car,2001,13,176,82
18877,Air garden,1991,1,238,180
18878,Young good hard,2024,8,825,175
18879,Nothing art nor door,1993,5,572,133
18880,Write leave read,1988,11,473,116
18881,College anything measure,1981,5,576,142
18882,Develop upon,1976,12,59,117
18883,All question film,2004,13,486,87
18884,Station professional concern,2018,2,493,177
18885,Father,1996,12,890,129
18886,Way accept wall,1982,12,185,79
18887,Receive town green,1988,6,656,73
18888,Approach series mean,1994,13,26,81
18889,Score realize,2013,3,540,171
18890,Charge while,2012,8,22,113
18891,Read above,1983,15,608,146
18892,Head whom,1972,4,537,123
18893,Paper stay,1999,4,712,163
18894,Control debate choose,2003,15,879,171
18895,Own data power,2022,5,649,110
18896,Address must,2003,9,418,167
18897,Those early industry,2012,3,248,87
18898,Simply space,2021,11,212,118
18899,Alone read,1989,4,931,70
18900,Risk manage,2014,3,409,106
18901,Rather nation base,2015,6,664,147
18902,Attorney imagine,1974,13,796,148
18903,Expert type pay,1975,14,624,105
18904,Offer street lot so,2017,2,23,108
18905,Civil light choice board,2014,5,521,153
18906,Work,1999,3,765,91
18907,Partner these maintain produce,1991,11,665,179
18908,Understand raise,2021,14,451,91
18909,List marriage property,1973,7,518,161
18910,Under cost,1996,2,960,86
18911,Son,1983,3,707,70
18912,Suddenly yourself,1997,1,329,127
18913,Should some,2015,8,126,80
18914,You treatment,1997,14,815,111
18915,Turn government student,1970,4,479,174
18916,Whose establish yard,2007,4,918,143
18917,Information game involve,2019,7,964,94
18918,Argue able ready,1984,8,439,124
18919,Movement per inside,1988,14,477,103
18920,Bag step out instead,1980,15,316,154
18921,Exist just suddenly,1990,8,384,119
18922,Entire fight,1978,15,682,148
18923,Task different,1991,1,858,159
18924,Standard because increase,2019,11,529,84
18925,Get life,2014,5,699,120
18926,South institution,2022,14,8,88
18927,Peace management behavior,1998,8,940,121
18928,Draw nice,2010,14,295,75
18929,Too guess,1972,6,342,77
18930,Generation,1982,9,897,146
18931,Bed week main,1973,11,720,96
18932,Itself reach,1991,10,672,173
18933,North number,1997,6,720,128
18934,Type spring sea inside,1999,11,510,93
18935,Activity once,1997,3,865,161
18936,Than push,2022,9,23,124
18937,Character black,1971,11,404,178
18938,Successful coach,1988,8,182,136
18939,Stuff,2010,3,208,158
18940,Machine score,1971,12,418,84
18941,Yard quite story,2017,10,504,140
18942,And nation nearly,2006,1,609,165
18943,Operation fight,1988,11,618,106
18944,Force action,2017,11,107,125
18945,Fight your off,1982,3,858,76
18946,Whatever around job,2010,9,644,159
18947,Your beautiful player,2001,6,682,77
18948,Lay capital office,1984,8,508,73
18949,Candidate ability model,1985,3,770,115
18950,Old seek,1973,3,963,84
18951,Cultural he,1979,12,162,104
18952,Today save,2024,2,585,133
18953,Keep every,2019,6,435,146
18954,Figure,1972,15,761,116
18955,Political today against,2012,10,194,179
18956,Development never,2020,2,577,146
18957,Least second edge,1989,15,651,135
18958,Trade morning require,1977,12,609,151
18959,Better make,1988,4,557,83
18960,Chance any difficult,1972,3,585,113
18961,Hotel white,1987,2,460,170
18962,Sure place inside,1986,14,122,170
18963,Suffer and,1974,12,167,157
18964,Difference fund lead,2011,12,736,124
18965,Allow know here,2019,7,861,83
18966,Sign room,1990,9,929,171
18967,They next,2011,13,205,102
18968,Down some,2001,6,229,170
18969,Religious,2007,8,491,106
18970,Mention about pick enjoy,2016,4,91,113
18971,New subject affect,1990,2,360,178
18972,Natural among,2001,1,552,135
18973,Above campaign fear,1982,5,583,106
18974,Evidence activity continue,1980,13,750,73
18975,Their radio,1970,15,614,150
18976,For Democrat,1991,12,760,126
18977,Win behavior one,2009,6,921,121
18978,Issue western light,1992,4,966,141
18979,Represent happy increase,2008,1,595,133
18980,We,2005,7,445,137
18981,Sell,2023,1,603,111
18982,Brother must,1973,11,114,156
18983,Bring family process,1987,8,612,134
18984,Couple drive,2009,11,751,122
18985,Mean health ready,2024,12,659,152
18986,Cause official,1974,14,144,156
18987,Well cut south education,1980,11,764,84
18988,Before nor,2024,9,112,118
18989,Perhaps property event,1999,6,661,116
18990,Increase water focus,1980,11,304,150
18991,Join their relationship,2006,8,230,105
18992,Hair store,1999,4,57,123
18993,Consumer personal,1972,7,96,86
18994,Purpose field sing,1970,8,771,180
18995,Order safe,1984,14,666,135
18996,Successful beyond hand,2006,5,559,146
18997,Create room,1996,10,84,128
18998,Both grow,2005,14,832,144
18999,Happen behind,1970,10,435,101
19000,Health officer,1983,8,393,118
19001,Drug,1988,8,207,130
19002,Recently,1986,3,398,111
19003,Bed response,1972,4,21,116
19004,Business fund court,1982,5,251,158
19005,Structure seven figure,1992,3,280,156
19006,Central western live,2013,12,248,118
19007,Strategy source,1987,14,799,72
19008,Civil role,1984,15,138,75
19009,First life,1986,15,167,166
19010,Person process wonder,2015,6,280,93
19011,Fight,2000,14,220,107
19012,Condition language trade,2009,10,74,108
19013,Firm usually,2024,3,853,70
19014,Half heavy,2023,9,195,146
19015,Growth police,2023,3,354,83
19016,Hand town executive,1975,13,152,176
19017,Political ever opportunity,1989,5,931,167
19018,Behind similar,2003,5,563,172
19019,Out meet piece,1985,11,276,132
19020,But dog relate,2018,12,534,70
19021,Gun hold,1978,2,775,105
19022,Born manage son gas,2003,6,549,70
19023,Either road,2010,13,224,77
19024,Yeah direction indicate,2017,8,503,84
19025,Suffer baby offer factor,1992,5,686,104
19026,Maintain,2002,5,102,123
19027,Off west could,2000,14,198,150
19028,Bag finish dark,1976,14,420,106
19029,Claim window operation,1974,14,13,129
19030,Begin still memory,2013,8,577,143
19031,Himself strong western,2014,7,382,157
19032,Those author medical,1999,10,445,88
19033,Officer help,1977,4,209,94
19034,Man effect,1972,7,565,152
19035,Old research fish lay,1977,5,70,138
19036,Song often,2017,15,577,159
19037,Follow less size,1976,10,662,122
19038,Store education,2015,10,747,103
19039,Level available,1980,4,830,125
19040,Market politics play,1976,15,591,98
19041,Car do oil,2021,14,321,146
19042,Increase face once,1987,11,423,122
19043,Ask study,2011,8,580,71
19044,Speak reduce,1973,15,936,124
19045,Political likely too,2009,13,993,142
19046,Pretty table address,2001,12,210,151
19047,Rate reality,2009,15,39,125
19048,Animal catch his,2020,12,39,171
19049,Year total,1987,3,620,70
19050,Pass all note,2015,5,61,107
19051,Account,1991,1,913,102
19052,Wide,1972,13,85,135
19053,Wonder strong,1992,15,175,81
19054,Surface center product,2000,2,787,76
19055,More student myself,1986,7,591,141
19056,Stuff out,1970,13,850,86
19057,Although grow surface,2023,5,110,177
19058,Change both project,2002,10,126,130
19059,Expert form happy,1993,10,389,102
19060,Tell economy specific,1972,5,678,177
19061,Check possible model responsibility,1995,10,79,135
19062,Politics cover newspaper team,1989,10,554,95
19063,At drive must,2000,9,393,95
19064,Color edge,1999,8,507,74
19065,Mrs many government,2024,12,939,91
19066,Around ground see easy,2001,14,369,165
19067,Movie save cup,1990,4,536,109
19068,Next off impact term,1989,12,944,131
19069,Someone five indeed,1995,14,614,155
19070,Week civil,1994,10,653,76
19071,Fight fear,1999,12,840,127
19072,Interest nothing,1984,4,449,127
19073,Truth media watch,1976,1,327,173
19074,View boy opportunity apply,1997,3,855,95
19075,Country available receive,2002,13,142,117
19076,Scene trade spring,1982,1,623,78
19077,Great process create,2023,7,393,107
19078,Hit sell fly,1975,12,163,177
19079,Account wife,1992,1,869,94
19080,Necessary voice,2016,11,689,84
19081,Be light road,1979,7,374,169
19082,Somebody teach,2003,7,574,108
19083,A pick,1972,4,870,106
19084,Talk color plan,2005,5,995,103
19085,Official enjoy,1987,13,192,117
19086,Would hand range source,2022,7,88,173
19087,Three,1974,1,305,81
19088,Thus campaign music,1991,10,133,79
19089,Member such,1979,15,607,140
19090,Determine age hour,2011,9,301,170
19091,Ahead the,1996,1,859,131
19092,Once economy wrong,2019,3,570,148
19093,Whose happy away,1978,5,856,170
19094,Test director,1987,12,243,105
19095,Bank night develop,2010,5,561,131
19096,Exactly modern,2023,13,263,76
19097,Modern physical knowledge,2016,9,596,157
19098,Science offer anyone,2017,13,692,119
19099,Seem agreement,2008,3,142,79
19100,Tough significant,2006,7,142,107
19101,Professional someone law,1987,11,971,131
19102,Stop above,2022,1,963,97
19103,Today key light,1986,14,891,161
19104,Turn question race,2005,14,739,74
19105,Whom,2011,14,222,105
19106,Many range,2001,12,258,138
19107,Herself but,1996,15,297,70
19108,Especially,2006,2,536,157
19109,Point American themselves,2008,7,703,148
19110,Later these,2019,6,278,95
19111,Have,2023,12,854,134
19112,You worry why,2013,12,349,114
19113,Strong upon present,2009,8,50,177
19114,Theory,2001,15,142,140
19115,Always,2006,11,624,176
19116,Accept especially,1970,2,365,77
19117,Nearly member off,1975,8,203,159
19118,Tv so,2019,5,574,127
19119,Employee,1995,11,928,135
19120,Off student cause modern,1976,8,823,84
19121,View the,2018,5,908,120
19122,For policy,1990,11,736,126
19123,Join may allow,1982,14,560,174
19124,We majority,1979,13,614,99
19125,Nothing,1980,1,566,134
19126,Sing western,2001,10,969,128
19127,First cut,1971,1,566,117
19128,They most never,1987,9,73,78
19129,Course style,1986,8,101,87
19130,Model business hospital,1970,4,984,103
19131,Majority man,2012,10,134,89
19132,Important trouble see,1987,9,429,81
19133,Inside decade,1977,2,85,91
19134,Begin partner sure,2002,4,16,125
19135,Million,2019,5,528,173
19136,Contain blood current,2001,3,543,94
19137,Future gun finish,2010,4,215,131
19138,Course,2016,5,837,173
19139,Sort cup stuff,1975,8,485,129
19140,Reality first participant,1974,1,554,91
19141,According now,1992,14,751,101
19142,Very statement,1973,4,499,85
19143,Will way,1994,10,661,86
19144,Knowledge,1970,10,66,146
19145,Agreement old,2024,1,899,70
19146,Could land,2004,12,345,85
19147,Do use,1987,2,19,129
19148,Name treatment,1989,6,658,124
19149,Husband this nice,1996,9,912,149
19150,Age allow sit,1974,8,390,145
19151,Affect man light,2024,14,878,89
19152,Involve past,2016,3,419,87
19153,Director however six,2017,9,440,124
19154,Country point,1985,12,303,93
19155,Knowledge the,1999,2,491,78
19156,Past teach wife,1998,7,318,97
19157,Available wind ball,1989,8,423,135
19158,Large age,2004,8,962,165
19159,Rather sister under with,1984,2,733,112
19160,Hear give sing,1974,10,616,73
19161,Writer hear reach,2015,8,306,109
19162,His out second,2010,1,205,99
19163,Four eight,2020,6,327,120
19164,Must stay not,1978,15,628,111
19165,Because little,1993,1,793,86
19166,Region less,1989,6,60,104
19167,Boy film air machine,1972,2,275,97
19168,End rule computer,1997,5,133,174
19169,Amount,1999,5,898,133
19170,Check when education,2021,7,402,105
19171,Be bill course,2016,12,194,128
19172,Maintain manage life,2011,1,676,102
19173,Appear than,1994,6,370,87
19174,Wrong speak this,1976,15,969,128
19175,State bar son art,1996,10,578,116
19176,Rather push begin soldier,2011,8,195,86
19177,Pull body,2020,5,998,139
19178,Available gun money,1983,6,945,91
19179,Miss reduce,1996,14,423,122
19180,Unit stage just,2002,7,998,139
19181,Still experience south,2004,15,280,134
19182,Technology ask key,2003,1,482,109
19183,Evidence laugh prepare,1993,14,885,79
19184,Put hair,2004,13,880,91
19185,They,1985,9,671,139
19186,Any,1997,15,797,137
19187,Rock history,1981,6,887,166
19188,Across future,1975,7,520,166
19189,Level later,2015,6,665,143
19190,Cell kid professor,2023,12,585,95
19191,Exactly still open,2006,7,352,108
19192,Reality thus mind,1994,6,837,142
19193,Small perform cover,1987,2,54,84
19194,Together our,1989,12,49,83
19195,Moment office,1991,4,810,149
19196,Rate since exist,1979,1,823,112
19197,Explain these add,2010,3,856,178
19198,Goal choose,1974,3,97,142
19199,Conference discussion reality,2007,9,862,156
19200,Cause experience important attention,1996,6,32,121
19201,Side read,2007,5,612,105
19202,Everyone too strong,2004,13,172,123
19203,Race next,1975,1,328,152
19204,Not,2001,13,237,156
19205,For as include,1976,5,995,116
19206,Possible,2018,13,618,154
19207,Economy near college issue,1999,8,15,128
19208,Shake look,1973,14,863,97
19209,Become travel sea,2018,3,818,160
19210,Under message conference,2008,2,237,107
19211,Gas although,1985,11,643,155
19212,Put subject civil,1972,10,938,174
19213,Rise much senior style,2008,10,992,180
19214,Establish,1996,15,595,77
19215,Number feel product,1985,4,297,78
19216,Though church,1996,14,753,85
19217,Seem character dark talk,2021,11,516,143
19218,Evening from dark,1977,14,679,159
19219,Image,2012,13,614,72
19220,For,2015,4,190,164
19221,With as,1989,11,52,176
19222,Sure nor turn,1975,9,660,162
19223,Evening Congress drop,1991,3,652,106
19224,Ball happy smile,2011,3,505,87
19225,Believe despite,2023,12,907,128
19226,Check,1988,4,53,142
19227,Add thus nice,1971,2,422,143
19228,Involve assume,2006,11,900,76
19229,True where,2012,15,853,147
19230,Safe probably nature,1993,6,157,108
19231,School color guy,2004,9,543,120
19232,Name explain who,1971,12,738,100
19233,Produce rate drive,2012,4,152,180
19234,Draw discussion suddenly great,1999,15,835,106
19235,Security against,2015,11,372,128
19236,Modern beyond card,1971,9,671,100
19237,Knowledge window,2019,9,587,169
19238,But quite,2019,7,184,74
19239,Somebody church phone,2003,5,709,174
19240,Different point can,1997,8,91,176
19241,Later perhaps,1999,6,652,72
19242,Benefit southern we,1981,11,772,113
19243,Use past mission school,2004,10,148,86
19244,Wear night,1977,15,723,100
19245,Company available key,1971,8,134,102
19246,Food phone energy item,1983,8,490,170
19247,Policy pretty box great,1994,5,498,100
19248,Score rest treat,1999,15,606,136
19249,Look so participant,1989,6,368,177
19250,Can large,2010,8,402,87
19251,Seem star,1971,3,910,163
19252,Past movement marriage,2024,2,341,132
19253,Happy director low,2017,15,919,174
19254,With write anyone,1981,12,197,153
19255,Before speech,2020,8,889,150
19256,Mean foot,1993,11,696,132
19257,Act federal,1981,14,189,79
19258,Project report never,2007,1,285,152
19259,Sport key,2002,15,796,116
19260,Tell realize decision,1974,12,142,174
19261,Letter picture,1971,7,512,160
19262,Church,1980,9,459,169
19263,Fund town,2018,2,16,105
19264,One season soldier,2012,5,880,145
19265,Lot building hand,1977,8,119,101
19266,Argue in,2004,2,616,89
19267,Participant media,2018,1,839,111
19268,Degree other,2022,12,957,153
19269,Congress against sea who,1998,1,662,83
19270,Position free apply,2017,7,555,164
19271,Throughout ever,2016,8,575,111
19272,Fight center talk subject,1985,8,349,132
19273,Arrive politics travel,1994,9,695,123
19274,Simply item inside,1991,3,769,99
19275,Will building other,1975,15,636,144
19276,Point size per,1991,7,594,145
19277,Hard create speech,2008,3,922,117
19278,Baby suddenly,2019,2,744,104
19279,Admit laugh tree,1993,14,457,147
19280,Already bed type,1973,4,316,85
19281,Image pretty,2018,10,595,114
19282,Force face,2007,12,502,138
19283,Age home,2007,14,798,137
19284,Field offer,1986,3,190,179
19285,Themselves should discussion,1986,15,124,85
19286,Product describe,2001,7,932,159
19287,Sell response,1982,4,973,170
19288,Exactly area movement,1999,11,964,105
19289,Media know establish,2022,15,827,119
19290,Note possible only,2008,4,485,159
19291,Follow agent order all,2014,3,38,98
19292,Newspaper beautiful rich,2012,13,692,144
19293,Machine job provide,2004,13,4,115
19294,Final they,2002,13,601,146
19295,Career actually them,1984,9,300,75
19296,Catch indicate,2000,15,417,109
19297,Pressure participant,2011,7,106,101
19298,Sense physical,1982,9,349,144
19299,Season old opportunity,1982,1,142,74
19300,Me interest,2017,3,513,83
19301,Sport improve concern card,2016,11,8,114
19302,Population ten,1974,5,695,90
19303,Describe usually term,1990,5,104,126
19304,Movement involve develop spring,2023,3,723,88
19305,Up action,1981,9,606,91
19306,House matter although,2021,5,978,155
19307,Generation commercial born,2010,11,236,144
19308,Speak little should table,1981,9,621,141
19309,South finally,2017,8,50,75
19310,Culture purpose,1970,3,822,140
19311,Style wrong drop,1995,10,847,82
19312,Matter,1995,13,535,115
19313,Every hold support,2008,8,661,138
19314,Only itself support,1986,12,896,84
19315,Thought,1974,11,77,164
19316,Culture language,1971,12,167,160
19317,Around sister,2018,4,377,129
19318,Road,2006,6,579,102
19319,Recognize style,1972,10,23,171
19320,Already drive radio,2008,11,391,127
19321,Than those together,1979,12,849,94
19322,Scientist director lawyer,2021,8,857,146
19323,Coach focus animal,2013,9,200,156
19324,Far player Congress,1977,7,696,83
19325,Candidate,1990,5,968,77
19326,Trial per budget,2010,15,64,94
19327,Policy goal,1998,2,222,104
19328,Adult the own,1999,8,958,102
19329,Newspaper appear,2008,11,172,101
19330,Agent almost,2016,13,701,99
19331,Consumer whatever,1978,6,385,173
19332,Alone by threat,1994,1,189,96
19333,Have whatever poor receive,2009,9,769,150
19334,With provide,2004,1,8,161
19335,Stay degree play,2003,9,844,112
19336,Will PM,2001,13,277,170
19337,Peace,1982,4,540,138
19338,Whatever this,2011,15,838,129
19339,Vote assume hair,2008,7,498,130
19340,Speak budget close,2009,4,344,139
19341,Leave try discuss,2014,12,748,133
19342,Scientist whose call,2004,4,184,99
19343,Success society,1982,11,452,88
19344,Former finish avoid,1998,13,958,95
19345,Best together,2023,13,173,87
19346,Capital cause,1997,13,72,177
19347,Series data become,2018,8,824,148
19348,Explain tell international increase,2013,8,410,92
19349,Difference upon security state,1988,13,974,144
19350,Toward last election,1974,11,856,151
19351,Enough two difficult,1997,5,127,162
19352,Front billion,1990,2,66,95
19353,Natural age order,2007,3,123,81
19354,Rise now,2001,15,569,149
19355,Senior four,1985,13,590,156
19356,Side,1983,8,617,80
19357,More show point,1970,10,302,139
19358,Water three,1973,2,627,108
19359,Another station while month,1983,5,645,75
19360,Worker music,2016,12,881,136
19361,Light price commercial,1991,5,911,87
19362,Room chair,1992,13,135,163
19363,Create might agree,1983,1,706,112
19364,Lead book particularly politics,1999,4,968,112
19365,Throw marriage,2014,2,281,179
19366,No nation,1973,8,596,93
19367,Part option,1993,14,905,180
19368,Standard strong,2020,10,627,129
19369,Establish law,1999,4,115,149
19370,Tree night good,1983,7,508,160
19371,Ever standard professional,1998,15,625,147
19372,Article force radio,1974,11,410,125
19373,Brother business,1983,12,119,176
19374,Rich traditional,2024,4,721,107
19375,Agreement water,2009,5,367,168
19376,Miss put,1995,6,447,158
19377,Someone international gas,1980,13,13,163
19378,We magazine,2008,4,410,127
19379,News west,2019,13,931,152
19380,Animal kid,1993,14,454,88
19381,Time still,2007,10,978,121
19382,Sit skill,1972,14,724,134
19383,Force likely,2008,10,106,74
19384,Small project data radio,1978,7,840,70
19385,Suffer behavior,2014,10,828,133
19386,Green bring everyone,1995,1,191,179
19387,Term then,2014,9,940,108
19388,Reach group everybody realize,1975,15,745,153
19389,Contain age beat,1981,11,589,122
19390,Read,2003,13,783,170
19391,May listen,2003,7,251,149
19392,Collection growth building usually,1973,9,883,73
19393,Own enough among,2004,8,744,136
19394,Scientist side win level,1972,9,592,93
19395,Seem media have,1971,14,444,78
19396,Great she,2013,13,23,148
19397,Note per never,2021,5,1,137
19398,About pull,1979,8,839,118
19399,Way oil style,2012,13,597,176
19400,Manage better program character,2017,8,71,149
19401,Increase whole,1980,1,366,96
19402,Election opportunity lay,2011,4,927,172
19403,Pull deal,1993,6,402,167
